concept_id,concept_code,concept_name,vocabulary_id,ingredient
41375766,OMOP2573728,15 ML Ammonium 23 MG/ML / Benzoin Odoriferum 50 MG/ML / Camphor 10 MG/ML / Codeine 5 MG/ML / Ephedrine 3 MG/ML / Eucalyptus globulus pollen extract 5 MG/ML / Mentha piperita extract 2 MG/ML / ... Oral Solution [Fatussin M Codein] Box of 1,RxNorm Extension,codeine
41375767,OMOP2573729,15 ML Ammonium 23 MG/ML / Benzoin Odoriferum 50 MG/ML / Camphor 10 MG/ML / Codeine 5 MG/ML / Ephedrine 3 MG/ML / Eucalyptus globulus pollen extract 5 MG/ML / Mentha piperita extract 2 MG/ML / ... Oral Solution [Fatussin M Codein],RxNorm Extension,codeine
41375768,OMOP2573730,15 ML Ammonium 38 MG/ML / Benzoate 5 MG/ML / Codeine 8 MG/ML / Foeniculum vulgare whole extract 0.4 MG/ML / Guaiacum officinale resin 24 MG/ML / Guaifenesin 13.3 MG/ML / Menthol 0.2 MG/ML / ... Oral Solution [Regulapect Cod] Box of 1,RxNorm Extension,codeine
41375842,OMOP2573804,15 ML Cephaelis Ipecacuanha Preparation 10 MG/ML / Codeine 8 MG/ML / Ephedrine 10 MG/ML / Mandelonitrile 0.6 MG/ML / PRIMULA VERIS FLOWER EXTRACT 20 MG/ML / Thymus vulgaris whole extract 340 MG/ML Oral Solution Box of 1,RxNorm Extension,codeine
41376032,OMOP2573994,15 ML Cephaelis Ipecacuanha Preparation 10 MG/ML / Codeine 8 MG/ML / Ephedrine 10 MG/ML / Mandelonitrile 0.6 MG/ML / PRIMULA VERIS FLOWER EXTRACT 20 MG/ML / Thymus vulgaris whole extract 340 MG/ML Oral Solution [Expectussin],RxNorm Extension,codeine
41376041,OMOP2574003,15 ML Camphor 0.5 MG/ML / Castanea sative leaf extract 8.53 MG/ML / Codeine 7.53 MG/ML / Foeniculum vulgare whole extract 5.4 MG/ML / Guaifenesin 77.6 MG/ML / Matricaria chamomilla flowering top oil 2.8 MG/ML / ... Oral Solution [Guakalin] Box of 1,RxNorm Extension,codeine
41376042,OMOP2574004,15 ML Camphor 0.5 MG/ML / Castanea sative leaf extract 8.53 MG/ML / Codeine 7.53 MG/ML / Foeniculum vulgare whole extract 5.4 MG/ML / Guaifenesin 77.6 MG/ML / Matricaria chamomilla flowering top oil 2.8 MG/ML / ... Oral Solution [Guakalin],RxNorm Extension,codeine
41376066,OMOP2574028,15 ML Codeine 2 MG/ML Oral Solution [Tussipect] Box of 1 by Lilly,RxNorm Extension,codeine
41376067,OMOP2574029,15 ML Codeine 21.2 MG/ML Oral Solution [Makatussin] Box of 1 by Takeda,RxNorm Extension,codeine
41376218,OMOP2574180,20 ML Ammonium 7.9 MG/ML / Cephaelis Ipecacuanha Preparation 52.5 MG/ML / Codeine 23 MG/ML / DL-Lactic Acid 9.5 MG/ML / Pimpinella anisum extract 10.5 MG/ML Oral Solution Box of 1,RxNorm Extension,codeine
41376355,OMOP2574317,20 ML Codeine 5 MG/ML / Thymus vulgaris whole extract 100 MG/ML Oral Solution,RxNorm Extension,codeine
41376356,OMOP2574318,20 ML Codeine 2.5 MG/ML Oral Solution,RxNorm Extension,codeine
41376549,OMOP2574511,20 ML Codeine 5 MG/ML / Thymus vulgaris whole extract 100 MG/ML Oral Solution [Mirfusot],RxNorm Extension,codeine
41376550,OMOP2574512,20 ML Codeine 21.2 MG/ML Oral Solution [Tussamag],RxNorm Extension,codeine
41376750,OMOP2574712,20 ML Codeine 30 MG/ML Oral Solution Box of 1,RxNorm Extension,codeine
41376772,OMOP2574734,20 ML benzenesulfonic acid 10 MG/ML / Bromine 5 MG/ML / Chelidonium majus extract 10 MG/ML / Codeine 7.5 MG/ML / Drosera rotundifolia extract 5 MG/ML / Ephedrine 5 MG/ML / PRIMULA VERIS FLOWER EXTRACT 20 MG/ML / ... Oral Solution Box of 1,RxNorm Extension,codeine
41376796,OMOP2574758,20 ML Ammonium 24.5 MG/ML / Bromine 27.4 MG/ML / Codeine 5 MG/ML / Ephedra distachya flowering twig extract 45 MG/ML / Equisetum arvense whole extract 55 MG/ML / Glycyrrhiza glabra extract 3 MG/ML / ... Oral Solution,RxNorm Extension,codeine
41376929,OMOP2574891,20 ML Codeine 7.5 MG/ML / Drosera rotundifolia extract 5 MG/ML / PRIMULA VERIS FLOWER EXTRACT 20 MG/ML / Thymus vulgaris whole extract 30 MG/ML Oral Solution [Primotussan] Box of 1,RxNorm Extension,codeine
41376954,OMOP2574916,20 ML benzenesulfonic acid 10 MG/ML / Bromine 5 MG/ML / Chelidonium majus extract 10 MG/ML / Codeine 7.5 MG/ML / Drosera rotundifolia extract 5 MG/ML / Ephedrine 5 MG/ML / PRIMULA VERIS FLOWER EXTRACT 20 MG/ML / ... Oral Solution [Primotussan] Box of 1,RxNorm Extension,codeine
41377132,OMOP2575094,20 ML Cephaelis Ipecacuanha Preparation 41 MG/ML / Codeine 10 MG/ML / Ephedrine 10 MG/ML Oral Solution Box of 1,RxNorm Extension,codeine
41377133,OMOP2575095,20 ML Cephaelis Ipecacuanha Preparation 41 MG/ML / Codeine 10 MG/ML / Ephedrine 10 MG/ML Oral Solution,RxNorm Extension,codeine
41377298,OMOP2575260,20 ML benzenesulfonic acid 0.2 MG/ML / Codeine 12.2 MG/ML / Ephedrine 5 MG/ML Oral Solution [Astapect] Box of 1,RxNorm Extension,codeine
41377327,OMOP2575289,20 ML Benzoate 20 MG/ML / Bromine 10 MG/ML / Castanea sative leaf extract 4.4 MG/ML / Codeine 7.5 MG/ML / Ephedrine 10 MG/ML / Mentha piperita extract 4.4 MG/ML / PRIMULA VERIS FLOWER EXTRACT 3.1 MG/ML / ... Oral Solution [Mintusin Cod],RxNorm Extension,codeine
41377340,OMOP2575302,20 ML Ammonium 25 MG/ML / Codeine 5 MG/ML Oral Solution [Tryasol] Box of 1,RxNorm Extension,codeine
41377341,OMOP2575303,20 ML Ammonium 24 MG/ML / Bromine 27 MG/ML / Codeine 5 MG/ML / Ephedra distachya flowering twig extract 8 MG/ML / Equisetum arvense whole extract 10 MG/ML / Glycyrrhiza glabra extract 3 MG/ML / ... Oral Solution [Soledum] Box of 1,RxNorm Extension,codeine
41377490,OMOP2575452,20 ML benzenesulfonic acid 0.2 MG/ML / Codeine 12.2 MG/ML / Ephedrine 5 MG/ML Oral Solution,RxNorm Extension,codeine
41377530,OMOP2575492,20 ML Ammonium 7.9 MG/ML / Cephaelis Ipecacuanha Preparation 52.5 MG/ML / Codeine 7.5 MG/ML / DL-Lactic Acid 9.5 MG/ML / Pimpinella anisum extract 10.5 MG/ML Oral Solution,RxNorm Extension,codeine
41377654,OMOP2575616,20 ML Codeine 30 MG/ML Oral Solution [Tryasol],RxNorm Extension,codeine
41377696,OMOP2575658,20 ML Ammonium 38 MG/ML / Benzoate 5 MG/ML / Codeine 8 MG/ML / Foeniculum vulgare whole extract 0.4 MG/ML / Glycyrrhiza glabra extract 22.8 MG/ML / Guaifenesin 13.3 MG/ML / ... Oral Solution [Bronchoforton] Box of 1,RxNorm Extension,codeine
41377740,OMOP2575702,20 ML Codeine 21.2 MG/ML Oral Solution [Tussamag] Box of 1 by Ct,RxNorm Extension,codeine
41377845,OMOP2575807,20 ML Codeine 21.2 MG/ML / Emetine 0.86 MG/ML / Ephedrine 8.2 MG/ML / Narceine 0.08 MG/ML / Noscapine 1.72 MG/ML / Papaverine 0.26 MG/ML Oral Solution Box of 1,RxNorm Extension,codeine
41377885,OMOP2575847,20 ML Ammonium 38 MG/ML / Benzoate 5 MG/ML / Codeine 8 MG/ML / Foeniculum vulgare whole extract 0.4 MG/ML / Glycyrrhiza glabra extract 22.8 MG/ML / Guaifenesin 13.3 MG/ML / Hedera helix flowering twig extract 160 MG/ML / ... Oral Solution Box of 1,RxNorm Extension,codeine
41377886,OMOP2575848,20 ML Ammonium 38 MG/ML / Benzoate 5 MG/ML / Codeine 8 MG/ML / Foeniculum vulgare whole extract 0.4 MG/ML / Glycyrrhiza glabra extract 22.8 MG/ML / Guaifenesin 13.3 MG/ML / Hedera helix flowering twig extract 160 MG/ML / ... Oral Solution,RxNorm Extension,codeine
41377887,OMOP2575849,20 ML Ammonium 30 MG/ML / benzenesulfonic acid 50 MG/ML / Benzoate 30 MG/ML / Castanea sative leaf extract 100 MG/ML / Codeine 7.5 MG/ML / Ephedrine 5 MG/ML / Plantago lanceolata leaf extract 100 MG/ML / ... Oral Solution Box of 1,RxNorm Extension,codeine
41378012,OMOP2575974,20 ML benzenesulfonic acid 0.2 MG/ML / Codeine 12.2 MG/ML / Ephedrine 5 MG/ML Oral Solution [Astapect],RxNorm Extension,codeine
41378013,OMOP2575975,20 ML Codeine 21.2 MG/ML / Emetine 0.86 MG/ML / Ephedrine 8.2 MG/ML / Narceine 0.08 MG/ML / Noscapine 1.72 MG/ML / Papaverine 0.26 MG/ML Oral Solution [Ipesandrin] Box of 1,RxNorm Extension,codeine
41378214,OMOP2576176,20 ML Codeine 2.5 MG/ML Oral Solution Box of 1,RxNorm Extension,codeine
41378215,OMOP2576177,20 ML Codeine 21.2 MG/ML Oral Solution,RxNorm Extension,codeine
41378258,OMOP2576220,20 ML Ammonium 25 MG/ML / Codeine 5 MG/ML Oral Solution,RxNorm Extension,codeine
41378412,OMOP2576374,20 ML Benzoate 20 MG/ML / Bromine 10 MG/ML / Castanea sative leaf extract 4.4 MG/ML / Codeine 7.5 MG/ML / Ephedrine 10 MG/ML / Mentha piperita extract 4.4 MG/ML / PRIMULA VERIS FLOWER EXTRACT 3.1 MG/ML / ... Oral Solution [Mintusin Cod] Box of 1,RxNorm Extension,codeine
41378780,OMOP2576742,20 ML Codeine 2.5 MG/ML Oral Solution [Tryasol],RxNorm Extension,codeine
41378826,OMOP2576788,20 ML Ammonium 38 MG/ML / Benzoate 5 MG/ML / Codeine 8 MG/ML / Foeniculum vulgare whole extract 0.4 MG/ML / Glycyrrhiza glabra extract 22.8 MG/ML / Guaifenesin 13.3 MG/ML / ... Oral Solution [Bronchoforton],RxNorm Extension,codeine
41379159,OMOP2577121,20 ML Codeine 7.5 MG/ML / Drosera rotundifolia extract 5 MG/ML / PRIMULA VERIS FLOWER EXTRACT 20 MG/ML / Thymus vulgaris whole extract 30 MG/ML Oral Solution [Primotussan],RxNorm Extension,codeine
41379160,OMOP2577122,20 ML Codeine 30 MG/ML Oral Solution [Tryasol] Box of 1,RxNorm Extension,codeine
41379257,OMOP2577219,20 ML Cephaelis Ipecacuanha Preparation 41 MG/ML / Codeine 10 MG/ML / Ephedrine 10 MG/ML Oral Solution [Ipalat] Box of 1 by Dr R Pfleger,RxNorm Extension,codeine
41379355,OMOP2577317,20 ML Codeine 30 MG/ML Oral Solution,RxNorm Extension,codeine
41379383,OMOP2577345,20 ML benzenesulfonic acid 10 MG/ML / Bromine 5 MG/ML / Chelidonium majus extract 10 MG/ML / Codeine 7.5 MG/ML / Drosera rotundifolia extract 5 MG/ML / Ephedrine 5 MG/ML / PRIMULA VERIS FLOWER EXTRACT 20 MG/ML / ... Oral Solution,RxNorm Extension,codeine
41379402,OMOP2577364,20 ML Ammonium 25 MG/ML / Codeine 5 MG/ML Oral Solution Box of 1,RxNorm Extension,codeine
41379513,OMOP2577475,20 ML Codeine 2.5 MG/ML Oral Solution [Tryasol] Box of 1,RxNorm Extension,codeine
41379551,OMOP2577513,20 ML Ammonium 24 MG/ML / Bromine 27 MG/ML / Codeine 5 MG/ML / Ephedra distachya flowering twig extract 8 MG/ML / Equisetum arvense whole extract 10 MG/ML / Glycyrrhiza glabra extract 3 MG/ML / ... Oral Solution [Soledum],RxNorm Extension,codeine
41379603,OMOP2577565,20 ML Codeine 30 MG/ML Oral Solution [Tryasol] Box of 1 by Pharma Wernigerode,RxNorm Extension,codeine
41379712,OMOP2577674,20 ML Codeine 5 MG/ML / Thymus vulgaris whole extract 100 MG/ML Oral Solution Box of 1,RxNorm Extension,codeine
41379758,OMOP2577720,20 ML Ammonium 7.9 MG/ML / Cephaelis Ipecacuanha Preparation 52.5 MG/ML / Codeine 23 MG/ML / DL-Lactic Acid 9.5 MG/ML / Pimpinella anisum extract 10.5 MG/ML Oral Solution,RxNorm Extension,codeine
41379759,OMOP2577721,20 ML Ammonium 30 MG/ML / benzenesulfonic acid 50 MG/ML / Benzoate 30 MG/ML / Castanea sative leaf extract 100 MG/ML / Codeine 7.5 MG/ML / Ephedrine 5 MG/ML / Plantago lanceolata leaf extract 100 MG/ML / ... Oral Solution,RxNorm Extension,codeine
41380096,OMOP2578058,20 ML benzenesulfonic acid 0.2 MG/ML / Codeine 12.2 MG/ML / Ephedrine 5 MG/ML Oral Solution Box of 1,RxNorm Extension,codeine
41380097,OMOP2578059,20 ML Codeine 21.2 MG/ML / Emetine 0.86 MG/ML / Ephedrine 8.2 MG/ML / Narceine 0.08 MG/ML / Noscapine 1.72 MG/ML / Papaverine 0.26 MG/ML Oral Solution,RxNorm Extension,codeine
41380508,OMOP2578470,20 ML Codeine 21.2 MG/ML Oral Solution Box of 1,RxNorm Extension,codeine
41380557,OMOP2578519,20 ML Ammonium 7.9 MG/ML / Cephaelis Ipecacuanha Preparation 52.5 MG/ML / Codeine 7.5 MG/ML / DL-Lactic Acid 9.5 MG/ML / Pimpinella anisum extract 10.5 MG/ML Oral Solution Box of 1,RxNorm Extension,codeine
41380702,OMOP2578664,20 ML Codeine 5 MG/ML / Thymus vulgaris whole extract 100 MG/ML Oral Solution [Mirfusot] Box of 1,RxNorm Extension,codeine
41380703,OMOP2578665,20 ML Codeine 21.2 MG/ML / Emetine 0.86 MG/ML / Ephedrine 8.2 MG/ML / Narceine 0.08 MG/ML / Noscapine 1.72 MG/ML / Papaverine 0.26 MG/ML Oral Solution [Ipesandrin],RxNorm Extension,codeine
41380739,OMOP2578701,20 ML benzenesulfonic acid 10 MG/ML / Bromine 5 MG/ML / Chelidonium majus extract 10 MG/ML / Codeine 7.5 MG/ML / Drosera rotundifolia extract 5 MG/ML / Ephedrine 5 MG/ML / PRIMULA VERIS FLOWER EXTRACT 20 MG/ML / ... Oral Solution [Primotussan] Box of 10,RxNorm Extension,codeine
41380759,OMOP2578721,20 ML Ammonium 25 MG/ML / Codeine 5 MG/ML Oral Solution [Tryasol],RxNorm Extension,codeine
41380760,OMOP2578722,20 ML Ammonium 30 MG/ML / benzenesulfonic acid 50 MG/ML / Benzoate 30 MG/ML / Castanea sative leaf extract 100 MG/ML / Codeine 7.5 MG/ML / Ephedrine 5 MG/ML / Plantago lanceolata leaf extract 100 MG/ML / ... Oral Solution [Mirfusot] Box of 1,RxNorm Extension,codeine
41380942,OMOP2578904,20 ML Codeine 7.5 MG/ML / Drosera rotundifolia extract 5 MG/ML / PRIMULA VERIS FLOWER EXTRACT 20 MG/ML / Thymus vulgaris whole extract 30 MG/ML Oral Solution,RxNorm Extension,codeine
41380969,OMOP2578931,20 ML benzenesulfonic acid 10 MG/ML / Bromine 5 MG/ML / Chelidonium majus extract 10 MG/ML / Codeine 7.5 MG/ML / Drosera rotundifolia extract 5 MG/ML / Ephedrine 5 MG/ML / PRIMULA VERIS FLOWER EXTRACT 20 MG/ML / ... Oral Solution Box of 10,RxNorm Extension,codeine
41380990,OMOP2578952,20 ML Ammonium 24.5 MG/ML / Bromine 27.4 MG/ML / Codeine 5 MG/ML / Ephedra distachya flowering twig extract 45 MG/ML / Equisetum arvense whole extract 55 MG/ML / Glycyrrhiza glabra extract 3 MG/ML / ... Oral Solution Box of 1,RxNorm Extension,codeine
41381124,OMOP2579086,20 ML Cephaelis Ipecacuanha Preparation 41 MG/ML / Codeine 10 MG/ML / Ephedrine 10 MG/ML Oral Solution [Ipalat],RxNorm Extension,codeine
41381336,OMOP2579298,20 ML Codeine 7.5 MG/ML / Drosera rotundifolia extract 5 MG/ML / PRIMULA VERIS FLOWER EXTRACT 20 MG/ML / Thymus vulgaris whole extract 30 MG/ML Oral Solution Box of 1,RxNorm Extension,codeine
41381370,OMOP2579332,20 ML Ammonium 24 MG/ML / Bromine 27 MG/ML / Codeine 5 MG/ML / Ephedra distachya flowering twig extract 8 MG/ML / Equisetum arvense whole extract 10 MG/ML / Glycyrrhiza glabra extract 3 MG/ML / ... Oral Solution Box of 1,RxNorm Extension,codeine
41381479,OMOP2579441,20 ML Codeine 21.2 MG/ML Oral Solution [Tussamag] Box of 1,RxNorm Extension,codeine
41381510,OMOP2579472,20 ML benzenesulfonic acid 10 MG/ML / Bromine 5 MG/ML / Chelidonium majus extract 10 MG/ML / Codeine 7.5 MG/ML / Drosera rotundifolia extract 5 MG/ML / Ephedrine 5 MG/ML / PRIMULA VERIS FLOWER EXTRACT 20 MG/ML / ... Oral Solution [Primotussan],RxNorm Extension,codeine
41381715,OMOP2579677,20 ML Benzoate 20 MG/ML / Bromine 10 MG/ML / Castanea sative leaf extract 4.4 MG/ML / Codeine 7.5 MG/ML / Ephedrine 10 MG/ML / Mentha piperita extract 4.4 MG/ML / PRIMULA VERIS FLOWER EXTRACT 3.1 MG/ML / ... Oral Solution Box of 1,RxNorm Extension,codeine
41381732,OMOP2579694,20 ML Ammonium 24 MG/ML / Bromine 27 MG/ML / Codeine 5 MG/ML / Ephedra distachya flowering twig extract 8 MG/ML / Equisetum arvense whole extract 10 MG/ML / Glycyrrhiza glabra extract 3 MG/ML / Ledum palustre twig extract 8 MG/ML / ... Oral Solution,RxNorm Extension,codeine
41381906,OMOP2579868,20 ML Cephaelis Ipecacuanha Preparation 41 MG/ML / Codeine 10 MG/ML / Ephedrine 10 MG/ML Oral Solution [Ipalat] Box of 1,RxNorm Extension,codeine
41381936,OMOP2579898,20 ML Ammonium 30 MG/ML / benzenesulfonic acid 50 MG/ML / Benzoate 30 MG/ML / Castanea sative leaf extract 100 MG/ML / Codeine 7.5 MG/ML / Ephedrine 5 MG/ML / Plantago lanceolata leaf extract 100 MG/ML / ... Oral Solution [Mirfusot],RxNorm Extension,codeine
41382113,OMOP2580075,20 ML Benzoate 20 MG/ML / Bromine 10 MG/ML / Castanea sative leaf extract 4.4 MG/ML / Codeine 7.5 MG/ML / Ephedrine 10 MG/ML / Mentha piperita extract 4.4 MG/ML / PRIMULA VERIS FLOWER EXTRACT 3.1 MG/ML / ... Oral Solution,RxNorm Extension,codeine
41382358,OMOP2580320,22 ML Codeine 15 MG/ML Oral Solution Box of 1,RxNorm Extension,codeine
41382369,OMOP2580331,22 ML Codeine 0.668 MG/ML Oral Solution [Neo Codion] Box of 1,RxNorm Extension,codeine
41382382,OMOP2580344,22 ML Codeine 0.668 MG/ML Oral Solution,RxNorm Extension,codeine
41382383,OMOP2580345,22 ML Codeine 15 MG/ML Oral Solution,RxNorm Extension,codeine
41382387,OMOP2580349,22 ML Codeine 0.668 MG/ML Oral Solution Box of 1,RxNorm Extension,codeine
41382392,OMOP2580354,22 ML Codeine 15 MG/ML Oral Solution [Neo Codion] Box of 1,RxNorm Extension,codeine
41382397,OMOP2580359,22 ML Codeine 1.26 MG/ML / Ethylmorphine 1 MG/ML Oral Solution,RxNorm Extension,codeine
41382401,OMOP2580363,22 ML Codeine 1.26 MG/ML / Ethylmorphine 1 MG/ML Oral Solution Box of 1,RxNorm Extension,codeine
41382405,OMOP2580367,22 ML Codeine 0.668 MG/ML Oral Solution [Neo Codion],RxNorm Extension,codeine
41382409,OMOP2580371,22 ML Codeine 15 MG/ML Oral Solution [Neo Codion],RxNorm Extension,codeine
41382417,OMOP2580379,22 ML Codeine 1.26 MG/ML / Ethylmorphine 1 MG/ML Oral Solution [Neo Codion] Box of 1,RxNorm Extension,codeine
41382418,OMOP2580380,22 ML Codeine 1.26 MG/ML / Ethylmorphine 1 MG/ML Oral Solution [Neo Codion],RxNorm Extension,codeine
41382437,OMOP2580399,22 ML Codeine 0.668 MG/ML Oral Solution [Neo Codion] Box of 1 by Riemser,RxNorm Extension,codeine
41383771,OMOP2581733,25 ML Ammonium 30 MG/ML / Camphor 3 MG/ML / Codeine 10 MG/ML / DIBUNATE 10 MG/ML / Ephedrine 10 MG/ML / Guaifenesin 20 MG/ML / Matricaria chamomilla flowering top oil 100 MG/ML / ... Oral Solution [Noordyl C Codein],RxNorm Extension,codeine
41383801,OMOP2581763,25 ML Ammonium 30 MG/ML / Camphor 3 MG/ML / Codeine 10 MG/ML / DIBUNATE 10 MG/ML / Ephedrine 10 MG/ML / Guaifenesin 20 MG/ML / Matricaria chamomilla flowering top oil 100 MG/ML / Thymus vulgaris whole extract 100 MG/ML Oral Solution Box of 1,RxNorm Extension,codeine
41383837,OMOP2581799,25 ML Ammonium 30 MG/ML / Camphor 3 MG/ML / Codeine 10 MG/ML / DIBUNATE 10 MG/ML / Ephedrine 10 MG/ML / Guaifenesin 20 MG/ML / Matricaria chamomilla flowering top oil 100 MG/ML / ... Oral Solution [Noordyl C Codein] Box of 1,RxNorm Extension,codeine
41383838,OMOP2581800,25 ML Aesculus hippocastanum bark extract 4.8 MG/ML / Codeine 7.6 MG/ML / Drosera rotundifolia extract 3.2 MG/ML / Ephedrine 4 MG/ML / Eryngium Campestre 4.8 MG/ML / Glycyrrhiza glabra extract 124 MG/ML / ... Oral Solution [Thymodrosin] Box of 1,RxNorm Extension,codeine
41383863,OMOP2581825,25 ML Cephaelis Ipecacuanha Preparation 10 MG/ML / Codeine 8 MG/ML / Ephedrine 10 MG/ML / Mandelonitrile 0.6 MG/ML / PRIMULA VERIS FLOWER EXTRACT 20 MG/ML / Thymus vulgaris whole extract 340 MG/ML Oral Solution,RxNorm Extension,codeine
41383866,OMOP2581828,25 ML Ammonium 30 MG/ML / Camphor 3 MG/ML / Codeine 10 MG/ML / DIBUNATE 10 MG/ML / Ephedrine 10 MG/ML / Guaifenesin 20 MG/ML / Matricaria chamomilla flowering top oil 100 MG/ML / Thymus vulgaris whole extract 100 MG/ML Oral Solution,RxNorm Extension,codeine
41384127,OMOP2582089,25 ML Aesculus hippocastanum bark extract 4.8 MG/ML / Codeine 7.6 MG/ML / Drosera rotundifolia extract 3.2 MG/ML / Ephedrine 4 MG/ML / Eryngium Campestre 4.8 MG/ML / Glycyrrhiza glabra extract 124 MG/ML / ... Oral Solution,RxNorm Extension,codeine
41384231,OMOP2582193,25 ML Cephaelis Ipecacuanha Preparation 10 MG/ML / Codeine 8 MG/ML / Ephedrine 10 MG/ML / Mandelonitrile 0.6 MG/ML / PRIMULA VERIS FLOWER EXTRACT 20 MG/ML / Thymus vulgaris whole extract 340 MG/ML Oral Solution [Expectussin],RxNorm Extension,codeine
41384260,OMOP2582222,25 ML Cephaelis Ipecacuanha Preparation 10 MG/ML / Codeine 8 MG/ML / Ephedrine 10 MG/ML / Mandelonitrile 0.6 MG/ML / PRIMULA VERIS FLOWER EXTRACT 20 MG/ML / Thymus vulgaris whole extract 340 MG/ML Oral Solution Box of 1,RxNorm Extension,codeine
41384348,OMOP2582310,25 ML Cephaelis Ipecacuanha Preparation 10 MG/ML / Codeine 8 MG/ML / Ephedrine 10 MG/ML / Mandelonitrile 0.6 MG/ML / PRIMULA VERIS FLOWER EXTRACT 20 MG/ML / Thymus vulgaris whole extract 340 MG/ML Oral Solution [Expectussin] Box of 1,RxNorm Extension,codeine
41384389,OMOP2582351,25 ML Aesculus hippocastanum bark extract 4.8 MG/ML / Codeine 7.6 MG/ML / Drosera rotundifolia extract 3.2 MG/ML / Ephedrine 4 MG/ML / Eryngium Campestre 4.8 MG/ML / Glycyrrhiza glabra extract 124 MG/ML / ... Oral Solution Box of 1,RxNorm Extension,codeine
41384574,OMOP2582536,25 ML Aesculus hippocastanum bark extract 4.8 MG/ML / Codeine 7.6 MG/ML / Drosera rotundifolia extract 3.2 MG/ML / Ephedrine 4 MG/ML / Eryngium Campestre 4.8 MG/ML / Glycyrrhiza glabra extract 124 MG/ML / ... Oral Solution [Thymodrosin],RxNorm Extension,codeine
41384922,OMOP2582884,30 ML Codeine 7.5 MG/ML / Ephedrine 10 MG/ML / Thymus vulgaris whole extract 50 MG/ML Oral Solution [Tussipect] Box of 1,RxNorm Extension,codeine
41384993,OMOP2582955,30 ML Codeine 0.8 MG/ML Oral Solution Box of 20,RxNorm Extension,codeine
41384994,OMOP2582956,30 ML Codeine 18.7 MG/ML Oral Solution Box of 1,RxNorm Extension,codeine
41385136,OMOP2583098,30 ML Codeine 30 MG/ML Oral Solution [Tryasol] Box of 1,RxNorm Extension,codeine
41385171,OMOP2583133,30 ML Ammonium 23 MG/ML / Benzoin Odoriferum 50 MG/ML / Camphor 10 MG/ML / Codeine 5 MG/ML / Ephedrine 3 MG/ML / Eucalyptus globulus pollen extract 5 MG/ML / Mentha piperita extract 2 MG/ML / ... Oral Solution [Fatussin M Codein] Box of 1,RxNorm Extension,codeine
41385215,OMOP2583177,30 ML Codeine 25.4 MG/ML Oral Solution Box of 1 by Ribbeck,RxNorm Extension,codeine
41385292,OMOP2583254,30 ML Codeine 15 MG/ML / Menthol 2.5 MG/ML Oral Solution,RxNorm Extension,codeine
41385293,OMOP2583255,30 ML Codeine 17 MG/ML Oral Solution Box of 1,RxNorm Extension,codeine
41385301,OMOP2583263,30 ML Cetraria islandica subsp. islandica extract 150 MG/ML / Codeine 12.2 MG/ML / Drosera rotundifolia extract 20 MG/ML / Galega officinalis extract 150 MG/ML / PRIMULA VERIS FLOWER EXTRACT 40 MG/ML / ... Oral Solution Box of 1,RxNorm Extension,codeine
41385418,OMOP2583380,30 ML Codeine 3 MG/ML Oral Solution [Tryasol] Box of 10,RxNorm Extension,codeine
41385419,OMOP2583381,30 ML Codeine 3 MG/ML Oral Solution [Tryasol],RxNorm Extension,codeine
41385586,OMOP2583548,30 ML Codeine 7.5 MG/ML / Ephedrine 10 MG/ML / Thymus vulgaris whole extract 50 MG/ML Oral Solution Box of 1,RxNorm Extension,codeine
41385587,OMOP2583549,30 ML Codeine 10 MG/ML / Diphenhydramine 12.5 MG/ML Oral Solution Box of 1,RxNorm Extension,codeine
41385588,OMOP2583550,30 ML Codeine 0.8 MG/ML Oral Solution,RxNorm Extension,codeine
